
DE17728;SNDM;Niedermohr;Niedermohr;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE17456;SNE;Nennig;Nennig;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE17438;SNF;Neef;Neef;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE17786;SNI;Nittel;Nittel;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE17677;SNID;Niedaltdorf;Niedaltdorf;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE17584;SNK;Neunkirchen (Saar) Hbf;Neunkir (S) Hbf;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE17589;SNKW;Neunkirchen (Saar)-Wellesweiler;Neunk(S)-Wellesw;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
;SNLH;Niederlosheim;Niederlosheim;MUSE;Museum;Betrieb;19990305;;0;;20200701
DE17792;SNO;Nohfelden;Nohfelden;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE17791;SNON;Nohen;Nohen;HP;Hp;Betrieb;20210701;;6;Südwest;20210701
DE17825;SNOR;Norheim;Norheim;HP;Hp;Betrieb;20210701;;6;Südwest;20210701
DE17985;SOBM;Obermohr;Obermohr;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE17907;SOG;Oberbillig;Oberbillig;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE17906;SOH;Oberbettingen-Hillesheim;Oberb-Hillesheim;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE18015;SOR;Oberthal;Oberthal;BF;Bf;a.B.;20200401;;6;Südwest;20201029
DE18222;SOTW;Ottweiler (Saar);Ottweiler (Saar);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE18129;SOU;Olsbrücken;Olsbrücken;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE17984;SOW;Oberlinxweiler;Oberlinxweiler;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE18313;SPE;Perl;Perl;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE18340;SPF;Pfalzel;Pfalzel;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE18366;SPI;Philippsheim;Philippsheim;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE18447;SPOM;Pommern (Mosel);Pommern (Mosel);HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE18547;SPR;Prüm (Eifel);Prüm (Eifel);BF;Bf;a.B.;20030101;;5;Mitte;20200701
;SPRI;Primsweiler (ehem);Primsweiler Strw;NE-;NE-Strw;Betrieb;20060115;;0;;20200701
DE18380;SPS;Pirmasens Hbf;Pirmasens Hbf;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE18382;SPSN;Pirmasens Nord;Pirmasens Nord;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE18248;SPZ;Palzem;Palzem;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE18575;SQI;Quint;Quint;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE18574;SQS;Quierschied;Quierschied;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE18636;SRAM;Ramstein-Miesenbach;Miesenbach;HP;Hp;Betrieb;20200401;;6;Südwest;20210701
DE18634;SRAS;Ramstein;Ramstein;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
DE18923;SRC;Rockenhausen;Rockenhausen;BF;Bf;Betrieb;20081214;;0;;20201001
DE18624;SRCH;Rammelsbach;Rammelsbach;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE18800;SRE;Rentrisch;Rentrisch;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE18749;SREI;Reil DB;Reil DB;HP;Hp;Betrieb;20081214;;5;Mitte;20210701
DE18892;SRI;Rieschweiler;Rieschweiler;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE18793;SRN;Rengen;Rengen;vp-HP;vp-Hp;Betrieb;20070301;;5;Mitte;20210701
DE18964;SRO;Rohrbach (Saar);Rohrbach (Saar);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE18925;SROA;Rodalben;Rodalben;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE19014;SROB;Roßbach (Pfalz);Roßbach (Pfalz);HP;Hp;Betrieb;20081214;;6;Südwest;20200701
;SRUB;Ruschberg;Ruschberg;NE-HP;NE-Hp;Betrieb;20141214;;0;;20200701
DE18734;SRW;Rehweiler;Rehweiler;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE18701;SRWH;Reckweilerhof;Reckweilerhof;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE19178;SSAB;Saarburg (Bz Trier);Saarburg(Trier);BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE19173;SSB;Saarbrücken-Burbach;Sbr-Burbach;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE19738;SSBG;Siersburg;Siersburg;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE19494;SSCP;Schopp;Schopp;BF;Bf;Betrieb;20081214;;0;;20201001
DE19318;SSD;Scheidt (Saar);Scheidt (Saar);HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE19672;SSE;Sehlem (Kr Wittlich);Sehlem(Wittlich);HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE19712;SSER;Serrig;Serrig;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE19153;SSH;Saarbrücken Hbf;Saarbrücken Hbf;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE19151;SSHI;Saarbrücken-Burbach Mitte;Burbach Mitte;BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE19878;SSI;St Ingbert;St Ingbert;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE19179;SSLB;Saarhölzbach;Saarhölzbach;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE19182;SSLS;Saarlouis Hbf;Saarlouis Hbf;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE19208;SSMT;Salmtal;Salmtal;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE19160;SSO;Saarbrücken Ost;Saarbrücken Ost;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE10547;SSOB;Bad Sobernheim;Bad Sobernheim;BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE19429;SSOF;Schoden-Ockfen;Schoden-Ockfen;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE19843;SSPE;Speicher;Speicher;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE19943;SSTA;Steinalben;Steinalben;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE11981;SSTB;Contwig-Stambach;Stambach;HP;Hp;Betrieb;20091213;;6;Südwest;20200701
DE19926;SSTH;Staudernheim;Staudernheim;BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE19887;SSTO;St Thomas;St Thomas;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE19971;SSTW;Steinwenden;Steinwenden;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE19282;SSU;Schafbrücke;Schafbrücke;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE19888;SSWD;St Wendel;St Wendel;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE19575;SSWE;Schweich DB;Schweich DB;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE19339;SSWL;Schiffweiler;Schiffweiler;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE20148;SSZ;Sulzbach (Saar);Sulzbach (Saar);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE20149;SSZA;Sulzbach (Saar) Altenwald;Sulzb-Altenw;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
;STAB;Steinalben Brechpunkt;Steinalben Brchp;BRCH;Brchpk;Betrieb;20030101;;6;Südwest;20200701
DE20167;STB;Taben;Taben;HST;Hp Awanst;Betrieb;20200401;;5;Mitte;20201029
DE20330;STK;Treis-Karden;Treis-Karden;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE20389;STM;Türkismühle;Türkismühle;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE20252;STN;Theisbergstegen;Theisbergstegen;HST;Hp Anst;Betrieb;20081214;;6;Südwest;20200701
DE20351;STR;Trier Hbf;Trier Hbf;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE20354;STRS;Trier Süd;Trier Süd;BFT;Bft;Betrieb;20200401;;5;Mitte;20201029
DE20213;STS;Temmels;Temmels;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE20303;STT;Traben-Trarbach DB;Traben Trarb DB;BF;Bf;Betrieb;20081214;;5;Mitte;20200701
DE20236;STWF;Thaleischweiler-Fröschen;Thaleischw-Frö;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE20414;SUE;Überherrn;Überherrn;vp-BF;vp-Bf;Betrieb;20200401;;6;Südwest;20201029
DE20430;SUG;Ürzig DB;Ürzig DB;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
